latitude;longitude;endereco_completo;rua;numero;bairro;cidade;estado;cep;pais;place_id;geocoder_usado
-8,057219312;-34,92281949;R. Adelaíde, 134 - Prado, Recife - PE, 50630-550, Brasil;Rua Adelaíde;134;Prado;Recife;PE;50630-550;Brasil;ChIJHdEQATwZqwcRwc6pwEyQSJ4;google
-8,13326376;-34,95050791;R. Arquiteta Maria Lucia Barbosa, 86 - COHAB, Recife - PE, 51320-080, Brasil;Rua Arquiteta Maria Lucia Barbosa;86;COHAB;Recife;PE;51320-080;Brasil;ChIJQV9T_gceqwcRZVRTgY3H7wI;google
-7,989359563;-34,92965531;R. Santo Antônio, 100 - Brejo de Beberibe, Recife - PE, 52191-730, Brasil;Rua Santo Antônio;100;Brejo de Beberibe;Recife;PE;52191-730;Brasil;ChIJezDbbV0XqwcRC7bTfGYYzBo;google
-7,989113922;-34,92915107;R. Independência, 165 - Brejo de Beberibe, Recife - PE, 52191-730, Brasil;Rua Independência;165;Brejo de Beberibe;Recife;PE;52191-730;Brasil;ChIJCzzGaF0XqwcReAbXqF98-N0;google
-8,037432122;-34,9937939;R. Afonso Ferreira Maia, 364 - Várzea, Recife - PE, 50960-550, Brasil;Rua Afonso Ferreira Maia;364;Várzea;Recife;PE;50960-550;Brasil;ChIJGR1S56cbqwcRYYrMMMKpryM;google
-8,036562432;-34,9930561;R. Afonso Ferreira Maia, 260 - Várzea, Recife - PE, 50960-550, Brasil;Rua Afonso Ferreira Maia;260;Várzea;Recife;PE;50960-550;Brasil;ChIJ5StndKgbqwcRiw78EdfE648;google
-8,03136774;-34,9773877;R. Porto Seguro, 459 - Várzea, Recife - PE, 51340-461, Brasil;Rua Porto Seguro;459;Várzea;Recife;PE;51340-461;Brasil;ChIJ-2I7YrQbqwcRyaNUGQSrq18;google
-8,012369403;-34,92191587;R. Cassatuba, 193 - Vasco da Gama, Recife - PE, 52081-100, Brasil;Rua Cassatuba;193;Vasco da Gama;Recife;PE;52081-100;Brasil;ChIJxWJjwMYZqwcRnpyRz1C8Tps;google
-8,012644449;-34,92204786;R. Igacy, 15 - Vasco da Gama, Recife - PE, 52081-081, Brasil;Rua Igacy;15;Vasco da Gama;Recife;PE;52081-081;Brasil;ChIJ2d3axsYZqwcRJLQ2dOg4oag;google
-8,12302594;-34,94774686;R. Glória do Goitá, 161 - COHAB, Recife - PE, 51290-380, Brasil;Rua Glória do Goitá;161;COHAB;Recife;PE;51290-380;Brasil;ChIJH29z4HQeqwcRyiEb67lQbYc;google
-8,045831101;-34,93279711;Av. Camarão, 142 - Cordeiro, Recife - PE, 50721-360, Brasil;Avenida Camarão;142;Cordeiro;Recife;PE;50721-360;Brasil;ChIJ05KGOGwZqwcR3GEGiNPL-pQ;google
-8,013729759;-34,91587046;R. Vermond, 3153 - Alto José Bonifacio, Recife - PE, 52280-402, Brasil;Rua Vermond;3153;Alto José Bonifacio;Recife;PE;52280-402;Brasil;ChIJM7qT8cgZqwcR2V8wK1rDZ9Y;google
-7,990372988;-34,93314727;R. Alexandrina, 77 - Brejo da Guabiraba, Recife - PE, 52291-240, Brasil;Rua Alexandrina;77;Brejo da Guabiraba;Recife;PE;52291-240;Brasil;ChIJHWtZaVwXqwcRZNWmfVfAdkA;google
-7,993849867;-34,95455072;R. Sete, 114 - Guabiraba, Recife - PE, 52291-655, Brasil;Rua Sete;114;Guabiraba;Recife;PE;52291-655;Brasil;ChIJLZsycqoQqwcRCO93lVNCO4g;google
-7,992076775;-34,92612081;R. Estrela do Sul, 337 - Passarinho, Recife - PE, 52160-095, Brasil;Rua Estrela do Sul;337;Passarinho;Recife;PE;52160-095;Brasil;ChIJJXlDKWcXqwcRLJZG0j9DlhM;google
-8,097247915;-34,92401096;R. Dep. Beroaldo Lopes Maia, 27 - Areias, Recife - PE, 50860-450, Brasil;Rua Deputado Beroaldo Lopes Maia;27;Areias;Recife;PE;50860-450;Brasil;ChIJg4qZxe0eqwcRmNiVFbYpa4Q;google
-8,082736306;-34,88147967;R. Palombeta, 500 - Brasília Teimosa, Recife - PE, 51010-810, Brasil;Rua Palombeta;500;Brasília Teimosa;Recife;PE;51010-810;Brasil;ChIJP0WR-UgfqwcRWIUsc1LyEHA;google
-8,09723792;-34,92435002;R. Dr. Bevenuto Téles Neto, 197a - Areias, Recife - PE, 50860-440, Brasil;Rua Doutor Bevenuto Téles Neto;197a;Areias;Recife;PE;50860-440;Brasil;ChIJOWpTxu0eqwcRN2uU-DVqyPU;google
-7,990061869;-34,93016763;R. Cruzeiro do Oeste, 25 - Brejo da Guabiraba, Recife - PE, 52291-271, Brasil;Rua Cruzeiro do Oeste;25;Brejo da Guabiraba;Recife;PE;52291-271;Brasil;ChIJ7yU_oV0XqwcRdpZkDgi0H3A;google
-8,087157244;-34,90187312;R. São José, 14 - Pina, Recife - PE, 51110-420, Brasil;Rua São José;14;Pina;Recife;PE;51110-420;Brasil;ChIJ52knsyYfqwcR2_2nght7zKo;google
-8,08777386;-34,90108744;R. Vila Neto, 30 - Pina, Recife - PE, 51110-430, Brasil;Rua Vila Neto;30;Pina;Recife;PE;51110-430;Brasil;ChIJXSum_SMfqwcRxTcmeUNZ-JM;google
-7,962422651;-34,92030978;R. Bela, 155 - Guabiraba, Recife - PE, 52490-390, Brasil;Rua Bela;155;Guabiraba;Recife;PE;52490-390;Brasil;ChIJQUFACB0XqwcRajsd5Ly1uBc;google
-7,961884616;-34,92157579;R. Formosa, 27 - Guabiraba, Recife - PE, 52490-320, Brasil;Rua Formosa;27;Guabiraba;Recife;PE;52490-320;Brasil;ChIJ1cm5vx0XqwcRJluDiOzbygM;google
-7,962512779;-34,92152029;R. Formosa, 7 - Guabiraba, Recife - PE, 52490-320, Brasil;Rua Formosa;7;Guabiraba;Recife;PE;52490-320;Brasil;ChIJs6sBtx0XqwcRpWEETMNT-MA;google
-7,991423753;-34,9308246;R. Madeira, 25 - Brejo da Guabiraba, Recife - PE, 52291-654, Brasil;Rua Madeira;25;Brejo da Guabiraba;Recife;PE;52291-654;Brasil;ChIJ9ffWz10XqwcRpuQM30dfcgQ;google
-8,007510812;-34,93272113;R. Anita, 05 - Macaxeira, Recife - PE, 52090-371, Brasil;Rua Anita;05;Macaxeira;Recife;PE;52090-371;Brasil;ChIJTy-P3egZqwcRqaMqQAA3lFo;google
-8,05252778;-34,96169661;R. Amaro Campelo, 302 - Várzea, Recife - PE, 50810-000, Brasil;Rua Amaro Campelo;302;Várzea;Recife;PE;50810-000;Brasil;ChIJTWjfQ-YbqwcR4jNu6jqmeoc;google
-8,03735129;-34,87570719;R. Futuro, 436 - Campo Grande, Recife - PE, 52031-065, Brasil;Rua Futuro;436;Campo Grande;Recife;PE;52031-065;Brasil;ChIJFVYv8WIYqwcRxmQdo03APjc;google
-8,037549417;-34,87613167;R. Crisólia, 1260 - Campo Grande, Recife - PE, 52031-480, Brasil;Rua Crisólia;1260;Campo Grande;Recife;PE;52031-480;Brasil;ChIJQfQT9WIYqwcRHBEKdzRUkeI;google
-8,008595125;-34,92546385;R. Nova Descoberta, 1309 - Nova Descoberta, Recife - PE, 52090-003, Brasil;Rua Nova Descoberta;1309;Nova Descoberta;Recife;PE;52090-003;Brasil;ChIJ0zfYqcMZqwcRTRIJsnhORO8;google
-8,01431887;-34,95827881;Av. Arnaldo Paes de Andrade, 138 - Sítio dos Pintos, Recife - PE, 52171-112, Brasil;Avenida Arnaldo Paes de Andrade;138;Sítio dos Pintos;Recife;PE;52171-112;Brasil;ChIJoZ3XTyIaqwcRdPcNGdBFOZA;google
-8,013465547;-34,95894433;Av. Arnaldo Paes de Andrade, 175 - Sítio dos Pintos, Recife - PE, 52171-110, Brasil;Avenida Arnaldo Paes de Andrade;175;Sítio dos Pintos;Recife;PE;52171-110;Brasil;ChIJZYeWiiIaqwcRnHIgH1qi8WA;google
-8,036225596;-34,87716091;Tv. Gonçalves Dias, 180 - Campo Grande, Recife - PE, 52031-041, Brasil;Travessa Gonçalves Dias;180;Campo Grande;Recife;PE;52031-041;Brasil;ChIJN-iTs2MYqwcRigfgopPKrf8;google
-8,036362241;-34,87748853;R. Esberard, 56 - Campo Grande, Recife - PE, 52031-262, Brasil;Rua Esberard;56;Campo Grande;Recife;PE;52031-262;Brasil;ChIJQbpEtWMYqwcRTIltr2zq820;google
-8,129676417;-34,94614267;R. Marques Rebelo, 42 - Ibura Ur Quatro, Recife - PE, 54230-261, Brasil;Rua Marques Rebelo;42;Ibura Ur Quatro;Recife;PE;54230-261;Brasil;ChIJtShOWwkeqwcRrsgU858Zxmg;google
-8,129810017;-34,94593157;3A Travessa Sete de Setembro, 2 - COHAB, Recife - PE, 51300-016, Brasil;3A Travessa Sete de Setembro;2;COHAB;Recife;PE;51300-016;Brasil;ChIJ9WUvRQkeqwcRDJh18Vv_lis;google
-8,129570338;-34,94606319;R. Marques Rebelo, 42 - Ibura Ur Quatro, Recife - PE, 54230-261, Brasil;Rua Marques Rebelo;42;Ibura Ur Quatro;Recife;PE;54230-261;Brasil;ChIJtShOWwkeqwcRrsgU858Zxmg;google
-8,129442824;-34,94598979;R. Jose Perfeito, 33 - Ibura Ur Quatro, Recife - PE, 51300-030, Brasil;Rua Jose Perfeito;33;Ibura Ur Quatro;Recife;PE;51300-030;Brasil;ChIJGyVDWgkeqwcR4I2LMdKWrx8;google
-8,12956574;-34,94579625;Rua Emília, 5 - Ibura, Recife - PE, 51240-400, Brasil;Rua Emília;5;Ibura;Recife;PE;51240-400;Brasil;ChIJQ6CGUAkeqwcRRLVVg9wtvzs;google
-8,129327965;-34,94590737;R. Cap. Vicente Curado, 99 - COHAB, Recife - PE, 51300-010, Brasil;Rua Capitão Vicente Curado;99;COHAB;Recife;PE;51300-010;Brasil;ChIJI123WQkeqwcRJAv2hFm9B94;google
-7,999143057;-34,92046135;R. Eng. Caldas, 63 - Vasco da Gama, Recife - PE, 52160-410, Brasil;Rua Engenheiro Caldas;63;Vasco da Gama;Recife;PE;52160-410;Brasil;ChIJUdZUX9gZqwcR8V4m-wnHYvk;google
-8,07021461;-34,93881758;R. Dr. Flávio Ferreira da Silva Marojo, 815 - Curado, Recife - PE, 50761-675, Brasil;Rua Doutor Flávio Ferreira da Silva Marojo;815;Curado;Recife;PE;50761-675;Brasil;ChIJa4XasbIeqwcR2P9zWq1agno;google
-8,029713243;-34,93802311;R. Centenário, 20 - Iputinga, Recife - PE, 50690-705, Brasil;Rua Centenário;20;Iputinga;Recife;PE;50690-705;Brasil;ChIJzcC0aP0ZqwcRv0uwIfijSyw;google
-8,029627839;-34,93470873;R. Fernando Aécio G de Souza, 70 - Iputinga, Recife - PE, 50690-430, Brasil;Rua Fernando Aécio G de Souza;70;Iputinga;Recife;PE;50690-430;Brasil;ChIJmxxcGJwZqwcR9wn7vG0Z5ww;google
-8,085291333;-34,91119826;R. Cerro Negro, 270 - Afogados, Recife - PE, 50770-765, Brasil;Rua Cerro Negro;270;Afogados;Recife;PE;50770-765;Brasil;ChIJ1eudXtkeqwcRJVQqA0K2GkA;google
-8,046210652;-34,99497667;R. Gás - São Lourenço da Mata, PE, Brasil;Rua Gás;;;São Lourenço da Mata;PE;;Brasil;ChIJ7ah4nAobqwcRpi5czK6_y40;google
-8,033178581;-34,99582062;R. Conceição Da Barra, 281 - Viana, Camaragibe - PE, 54765-180, Brasil;Rua Conceição Da Barra;281;Viana;Camaragibe;PE;54765-180;Brasil;ChIJUWPEQgcbqwcRBih0QE-fL2g;google
-7,979330061;-34,91407231;Segunda Travessa Mário Juruna, 07 - Alto da Bondade, Olinda - PE, 53170-792, Brasil;Segunda Travessa Mário Juruna;07;Alto da Bondade;Olinda;PE;53170-792;Brasil;ChIJybpDOcsXqwcRlmih7fcJKdQ;google
-7,959552902;-35,00372424;R. Mario de Alencar, 16 - Vera Cruz, Camaragibe - PE, 54786-450, Brasil;Rua Mario de Alencar;16;Vera Cruz;Camaragibe;PE;54786-450;Brasil;ChIJ05QFOVAQqwcRTXM1nKtggRA;google
-8,086204799;-34,97363941;R. do Lima, 264 - Alto da Colina, Recife - PE, 54260-221, Brasil;Rua do Lima;264;Alto da Colina;Recife;PE;54260-221;Brasil;ChIJjc76bUAcqwcRqFKdwrLzyJc;google
-8,089992916;-34,96862588;R. Zélia Barbosa, 13 - Imbiribeira, Jaboatão dos Guararapes - PE, 54250-503, Brasil;Rua Zélia Barbosa;13;Imbiribeira;Jaboatão dos Guararapes;PE;54250-503;Brasil;ChIJ_74SNTkcqwcRpqTtfua7tuQ;google
-7,980533715;-34,9142829;R. Lírio dos Vales, 30 - Passarinho, Recife - PE, 52170-330, Brasil;Rua Lírio dos Vales;30;Passarinho;Recife;PE;52170-330;Brasil;ChIJkznMIHMXqwcR2XVhjgp4Bdo;google
-8,036313861;-34,98551818;R. São Paulo, 98 - Bairro Novo Do Carmelo, Recife - PE, 54762-076, Brasil;Rua São Paulo;98;Bairro Novo Do Carmelo;Recife;PE;54762-076;Brasil;ChIJMcoAvq8bqwcR73PIZqc5T_s;google
-7,94694027;-34,90984149;R. Rio Sabere, 369 - Paratibe, Paulista - PE, 53411-511, Brasil;Rua Rio Sabere;369;Paratibe;Paulista;PE;53411-511;Brasil;ChIJzxfVtPUWqwcREo0Wk0J1sy0;google
-7,945067385;-34,90958654;Estr. do Barro Branco, 143 - Guabiraba, Paulista - PE, 52291-256, Brasil;Estrada do Barro Branco;143;Guabiraba;Paulista;PE;52291-256;Brasil;ChIJgxghAfUWqwcRJHPboA7_vp0;google
-7,997419586;-34,96311649;R. Oscár Steiner, 106 - Aldeia dos Camarás, Camaragibe - PE, 54789-205, Brasil;Rua Oscár Steiner;106;Aldeia dos Camarás;Camaragibe;PE;54789-205;Brasil;ChIJAWTwxggaqwcRY0LDqIMgwoI;google
-8,034492189;-34,98899905;R. Diamantina do Norte, 30 - Várzea, Recife - PE, 54759-745, Brasil;Rua Diamantina do Norte;30;Várzea;Recife;PE;54759-745;Brasil;ChIJTQd21K4bqwcRUfRF4nmDiIc;google
-8,035440666;-34,98472446;R. Duarte Nunes Leao, 15 - A Definir, Camaragibe - PE, 50960-320, Brasil;Rua Duarte Nunes Leao;15;A Definir;Camaragibe;PE;50960-320;Brasil;ChIJ_VWSzK8bqwcRS0KlZgRulyo;google
-8,136995248;-34,95626654;Av. Expedicionário Francisco Vitoriano, 247 - Jordão, Jaboatão dos Guararapes - PE, 54230-285, Brasil;Avenida Expedicionário Francisco Vitoriano;247;Jordão;Jaboatão dos Guararapes;PE;54230-285;Brasil;ChIJ6yIt__sdqwcRC5RledvQigI;google
-7,991850355;-34,96248746;Estr. de Pau Ferro, 751 - A Definir, Recife - PE, 54789-770, Brasil;Estrada de Pau Ferro;751;A Definir;Recife;PE;54789-770;Brasil;ChIJ1wX6L6YQqwcR_tgQsze6f48;google
-7,976683262;-34,96195278;Estr. de Pau Ferro, 174 - Oitenta, Camaragibe - PE, 54789-180, Brasil;Estrada de Pau Ferro;174;Oitenta;Camaragibe;PE;54789-180;Brasil;ChIJ-4U1IrgQqwcR6I-Rl8ehLxU;google
-7,968471877;-34,91303909;R. Esperança, 45 - Guabiraba, Recife - PE, 52170-385, Brasil;Rua Esperança;45;Guabiraba;Recife;PE;52170-385;Brasil;ChIJtcfzygUXqwcRqBi5d7dIZNM;google
-8,155199994;-34,90863684;Av. Boa Viagem, 433 - Boa Viagem, Jaboatão dos Guararapes - PE, 51011-000, Brasil;Avenida Boa Viagem;433;Boa Viagem;Jaboatão dos Guararapes;PE;51011-000;Brasil;ChIJj6fdh9LhqgcRic1dgcYJdIA;google
-8,108612761;-34,96001721;R. Chega de Saudade, 36 - Barro, Recife - PE, 51346-050, Brasil;Rua Chega de Saudade;36;Barro;Recife;PE;51346-050;Brasil;ChIJNQ5NO9IdqwcRSk5Ro2MjJnE;google
-8,108211306;-34,90628084;Tv. Srg. Silvino de Macedo, 289 - Imbiribeira, Recife - PE, 02675-031, Brasil;Travessa Sargento Silvino de Macedo;289;Imbiribeira;Recife;PE;02675-031;Brasil;ChIJhT5sOwAfqwcRIUgZCXYaMLM;google
-8,10819049;-34,90631568;Tv. Srg. Silvino de Macedo, 325 - Imbiribeira, Recife - PE, 51200, Brasil;Travessa Sargento Silvino de Macedo;325;Imbiribeira;Recife;PE;51200;Brasil;ChIJ81lMJgAfqwcRdD3yyoRnGXg;google
-8,10748064;-34,90565354;Tv. João Murilo De Oliveira, 914 - Imbiribeira, Recife - PE, 51160-260, Brasil;Travessa João Murilo De Oliveira;914;Imbiribeira;Recife;PE;51160-260;Brasil;ChIJR3Q0zAEfqwcRtRcPgUDNeCo;google
-8,107989446;-34,90652862;R. Manoel de Abreu, 221 - Imbiribeira, Recife - PE, 51160-260, Brasil;Rua Manoel de Abreu;221;Imbiribeira;Recife;PE;51160-260;Brasil;ChIJGeMCKAAfqwcRucCvFnYbGrI;google
-8,009475859;-34,9367633;Av. Norte Miguel Arraes de Alencar, 8315 - Apipucos, Recife - PE, 52071-035, Brasil;Avenida Norte Miguel Arraes de Alencar;8315;Apipucos;Recife;PE;52071-035;Brasil;ChIJMSDWhe4ZqwcRRR_5mGS-7kw;google
-8,047608413;-34,87112153;R. Dr. Ascânio Peixoto, 150 - Recife, PE, 50030-290, Brasil;Rua Doutor Ascânio Peixoto;150;Recife;Recife;PE;50030-290;Brasil;ChIJYRGw04QYqwcRO8Mn22b2sdM;google
-8,026968765;-34,93374422;Estr. do Barbalho, 20 - Iputinga, Recife - PE, 50690-000, Brasil;Estrada do Barbalho;20;Iputinga;Recife;PE;50690-000;Brasil;ChIJY1ZDYZkZqwcR_w9pi715V20;google
-8,100895388;-34,91345091;Tv. Poe. Manuel Bandeira, 202 - Imbiribeira, Recife - PE, 51170-591, Brasil;Travessa Poeta Manuel Bandeira;202;Imbiribeira;Recife;PE;51170-591;Brasil;ChIJW959QPseqwcRJGVucDV_EXY;google
-8,10085038;-34,91346981;Tv. Poe. Manuel Bandeira, 216 - Imbiribeira, Recife - PE, 51170-591, Brasil;Travessa Poeta Manuel Bandeira;216;Imbiribeira;Recife;PE;51170-591;Brasil;ChIJt5KuQPseqwcRBy9k0ToUFUg;google
-8,101566418;-34,91469995;R. Poe. Manuel Bandeira, 237 - Imbiribeira, Recife - PE, 51170-590, Brasil;Rua Poeta Manuel Bandeira;237;Imbiribeira;Recife;PE;51170-590;Brasil;ChIJ01E9HfseqwcRiIa43ilxsuU;google
-8,067460649;-34,91626318;1A Travessa Manoel Gonçalves da Luz, 5 - San Martin, Recife - PE, 50751-086, Brasil;1A Travessa Manoel Gonçalves da Luz;5;San Martin;Recife;PE;50751-086;Brasil;ChIJ_eTT3y0ZqwcRIWBV-MYPEX0;google
-8,067398914;-34,91628073;1A Travessa Manoel Gonçalves da Luz, 5 - San Martin, Recife - PE, 50751-086, Brasil;1A Travessa Manoel Gonçalves da Luz;5;San Martin;Recife;PE;50751-086;Brasil;ChIJ_eTT3y0ZqwcRIWBV-MYPEX0;google
-8,029818681;-34,95172666;2A Travessa Prof. Josué de Castro, 29 - Caxangá, Recife - PE, 50800-261, Brasil;2A Travessa Professor Josué de Castro;29;Caxangá;Recife;PE;50800-261;Brasil;ChIJZ7EgkioaqwcR8-vtW3lq594;google
-8,084856041;-34,91593969;R. Santa Vitória, 155 - Afogados, Recife - PE, 50770-590, Brasil;Rua Santa Vitória;155;Afogados;Recife;PE;50770-590;Brasil;ChIJv06na9seqwcRBmNA2zGblpg;google
-8,078591187;-34,97395986;R. Camponesa, 209 - Curado, Jaboatão dos Guararapes - PE, 50791-530, Brasil;Rua Camponesa;209;Curado;Jaboatão dos Guararapes;PE;50791-530;Brasil;ChIJ811jwmwcqwcRRac8-N6Wyi4;google
-8,060842424;-34,99614403;Av. 08, 104 - Várzea, Recife - PE, Brasil;Avenida 08;104;Várzea;Recife;PE;;Brasil;EipBdi4gMDgsIDEwNCAtIFbDoXJ6ZWEsIFJlY2lmZSAtIFBFLCBCcmF6aWwiGhIYChQKEgkL9z5BfxurBxF-nG1lTGY5hxBo;google
-8,079495619;-34,9723434;1ª Travessa Tomaz Lima, 19 - Cavaleiro, Jaboatão dos Guararapes - PE, 54260-011, Brasil;1ª Travessa Tomaz Lima;19;Cavaleiro;Jaboatão dos Guararapes;PE;54260-011;Brasil;ChIJMyuMSxMcqwcR8IBRnthQD20;google
-8,099583317;-34,9425162;Av. Des. Nestor Diógenes de Melo, 833 - Barro, Recife - PE, 50780-580, Brasil;Avenida Desembargador Nestor Diógenes de Melo;833;Barro;Recife;PE;50780-580;Brasil;ChIJwfiT_IQeqwcR9v9XJLhbPww;google
-8,078258654;-34,97249597;1ª Travessa Tomaz Lima, 06 - Cavaleiro, Jaboatão dos Guararapes - PE, 50791-520, Brasil;1ª Travessa Tomaz Lima;06;Cavaleiro;Jaboatão dos Guararapes;PE;50791-520;Brasil;ChIJ-0_0LBMcqwcRuZ6MLkXQoO4;google
-8,085112772;-34,90276828;R. Beira Rio, 202 - Pina, Recife - PE, 50060-670, Brasil;Rua Beira Rio;202;Pina;Recife;PE;50060-670;Brasil;ChIJK5sjxCYfqwcRX0nq_ppTEKY;google
-8,094606377;-34,96417337;Rua Vale Verde, 53 - Sucupira, Recife - PE, 50930, Brasil;Rua Vale Verde;53;Sucupira;Recife;PE;50930;Brasil;ChIJbUHghTocqwcRV18gC81qzFo;google
-8,085939112;-34,91735399;R. Carlos Pena Filho, 420 - Afogados, Recife - PE, 50850-030, Brasil;Rua Carlos Pena Filho;420;Afogados;Recife;PE;50850-030;Brasil;ChIJozfqUtseqwcRvqmr33kOPfI;google
-8,114467376;-34,9049812;R. Alfredo Marcondes, 77 - Imbiribeira, Recife - PE, 51160-420, Brasil;Rua Alfredo Marcondes;77;Imbiribeira;Recife;PE;51160-420;Brasil;ChIJk1P3YKsfqwcRd-ljLYhn2pQ;google
-8,041192193;-34,9282595;Tv. Cel. Fernando Furtado, 7 - Cordeiro, Recife - PE, 50731-110, Brasil;Travessa Coronel Fernando Furtado;7;Cordeiro;Recife;PE;50731-110;Brasil;ChIJ--15Mg0ZqwcRj0P-XjUp_70;google
-8,018754171;-34,90664427;R. Áurea, 55 - Alto José Bonifacio, Recife - PE, 52080-530, Brasil;Rua Áurea;55;Alto José Bonifacio;Recife;PE;52080-530;Brasil;ChIJ-TzkNLUZqwcRmsZc1L61wpQ;google
-8,064760006;-34,93973191;Tv. Washington Duarte Espíndola, 2870A - Torrões, Recife - PE, 50660-040, Brasil;Travessa Washington Duarte Espíndola;2870A;Torrões;Recife;PE;50660-040;Brasil;ChIJvVGl_VEZqwcRC7ab-oOHJe0;google
-8,023503438;-34,87698747;Tv. Brasil, 26 - Campo Grande, Recife - PE, 52040-491, Brasil;Travessa Brasil;26;Campo Grande;Recife;PE;52040-491;Brasil;ChIJtX1ARmwYqwcReq6E6w1DHQc;google
-8,109452027;-34,96127751;R. Cecília Meireles, 164 - Barro, Recife - PE, 51346-100, Brasil;Rua Cecília Meireles;164;Barro;Recife;PE;51346-100;Brasil;ChIJxfh5_NEdqwcR4VBy1QbYO3A;google
-8,109568961;-34,96092413;R. Ana Lima Brandão, 105 - Barro, Recife - PE, 51346-110, Brasil;Rua Ana Lima Brandão;105;Barro;Recife;PE;51346-110;Brasil;ChIJub_18NEdqwcRGby8GeMim2U;google
-8,098708979;-34,96201455;R. Prof. Joaquim Amazonas, 319 - Barro, Jaboatão dos Guararapes - PE, 54280-070, Brasil;Rua Professor Joaquim Amazonas;319;Barro;Jaboatão dos Guararapes;PE;54280-070;Brasil;ChIJa9uo4DEcqwcRK4f_tuu9XHw;google
-8,097343687;-34,96123084;R. Prof. Simões Barbosa, 25 - Tejipio, Recife - PE, 50790-550, Brasil;Rua Professor Simões Barbosa;25;Tejipio;Recife;PE;50790-550;Brasil;ChIJyfq20y8cqwcRWPA-zrEC1jQ;google
-8,097303821;-34,960608;Tv. Prof. Simões Barbosa, 170 - Barro, Recife - PE, 50790-550, Brasil;Travessa Professor Simões Barbosa;170;Barro;Recife;PE;50790-550;Brasil;ChIJkf5vzC8cqwcRyMttLnt68a4;google
-8,109637672;-34,95345062;Av. Coração de Jesus, 321 - Barro, Recife - PE, 51345-200, Brasil;Avenida Coração de Jesus;321;Barro;Recife;PE;51345-200;Brasil;ChIJwxReK9QdqwcR3EY3IvGRAcA;google
-8,105365071;-34,95064959;R. Cantor Adoliran Barbosa, 342 - Barro, Recife - PE, 51275-310, Brasil;Rua Cantor Adoliran Barbosa;342;Barro;Recife;PE;51275-310;Brasil;ChIJae2jAYAeqwcR-TZkzXZjteI;google
-8,105717535;-34,94991779;R. Cantor Adoliran Barbosa, 273 - Barro, Recife - PE, 51275-310, Brasil;Rua Cantor Adoliran Barbosa;273;Barro;Recife;PE;51275-310;Brasil;ChIJA6G-4n8eqwcRsLvExOf4Ppw;google
-8,105644823;-34,95150229;R. Cantor João Paulo, 10 - Barro, Recife - PE, 51275-430, Brasil;Rua Cantor João Paulo;10;Barro;Recife;PE;51275-430;Brasil;ChIJi7K1TdUdqwcRODeF1CVW1kw;google
-8,105568101;-34,95151327;R. Padre Cícero, 280 - Barro, Recife - PE, 51275-330, Brasil;Rua Padre Cícero;280;Barro;Recife;PE;51275-330;Brasil;ChIJfWgcTdUdqwcRa8chgIxT6xg;google
-8,106443911;-34,95076437;R. Cantor Agostinho Dos Santos, 20 - Barro, Recife - PE, 51275-040, Brasil;Rua Cantor Agostinho Dos Santos;20;Barro;Recife;PE;51275-040;Brasil;ChIJd9-qWNUdqwcRMrUQlm59nb0;google
-8,106330941;-34,95117146;R. Cazuza, 81 - Barro, Recife - PE, 51275-040, Brasil;Rua Cazuza;81;Barro;Recife;PE;51275-040;Brasil;ChIJtZPBW9UdqwcRodrSrgn_Ec0;google
-8,106344235;-34,95176009;R. Nilton Carlos, 112 - Barro, Recife - PE, 51275-330, Brasil;Rua Nilton Carlos;112;Barro;Recife;PE;51275-330;Brasil;ChIJEzQ-QdUdqwcRJoNnJSr0CJs;google
-8,106355116;-34,95104076;R. Coração dos Milagres, 1 - Barro, Recife - PE, 51275-330, Brasil;Rua Coração dos Milagres;1;Barro;Recife;PE;51275-330;Brasil;ChIJZZbCW9UdqwcRVSGFStkT2Qg;google
-8,105297927;-34,9506796;R. Cantor Carlos Alexandre, 20 - Barro, Recife - PE, 51275-370, Brasil;Rua Cantor Carlos Alexandre;20;Barro;Recife;PE;51275-370;Brasil;ChIJ8YH7qSocqwcRClNebW2-8Q4;google
-8,106089385;-34,95070108;R. Cantora Emilinha Borba, 504 - Barro, Recife - PE, 51275-605, Brasil;Rua Cantora Emilinha Borba;504;Barro;Recife;PE;51275-605;Brasil;ChIJJ6TyV9UdqwcRkVsQYpLeaHo;google
-8,106594159;-34,95391625;R. Cantor Luiz Gonzaga, 405 - Barro, Recife - PE, 51240-340, Brasil;Rua Cantor Luiz Gonzaga;405;Barro;Recife;PE;51240-340;Brasil;ChIJV2SC5tQdqwcRjzf9J2-JITw;google
-8,108341978;-34,9529923;R. São Cosme e Damião, 136 - Barro, Recife - PE, 52165-202, Brasil;Rua São Cosme e Damião;136;Barro;Recife;PE;52165-202;Brasil;ChIJ69qbsdUdqwcRNfk11fjmJ7Q;google
-8,017827611;-34,90385425;R. Pastor Evangélico Benoby Carvalho de Souza, 213 - Bomba do Hemetério, Recife - PE, 52211-020, Brasil;Rua Pastor Evangélico Benoby Carvalho de Souza;213;Bomba do Hemetério;Recife;PE;52211-020;Brasil;ChIJg6WNgEoYqwcRmwsftacr_eU;google
-8,01510078;-34,90362149;Tv. Urânia, 20 - Água Fria, Recife - PE, 52211-080, Brasil;Travessa Urânia;20;Água Fria;Recife;PE;52211-080;Brasil;ChIJuxx-VjQYqwcRDjR_3szH7JI;google
