latitude;longitude;endereco_completo;rua;numero;bairro;cidade;estado;cep;pais;place_id;geocoder_usado
-8,032037461;-34,93721333;R. Marcílio Ferreira, 31 - Iputinga, Recife - PE, 50690-230, Brasil;Rua Marcílio Ferreira;31;Iputinga;Recife;PE;50690-230;Brasil;ChIJ9VJ8dJ0ZqwcRmPqMgkC7xm0;google
-8,032606924;-34,93764819;R. Iolanda Rodrigues Sobral, 415 - Iputinga, Recife - PE, 50690-220, Brasil;Rua Iolanda Rodrigues Sobral;415;Iputinga;Recife;PE;50690-220;Brasil;ChIJp-ViY50ZqwcRFUOC80Xb3UQ;google
-8,032400495;-34,93747645;R. Motorista José Alves de Araújo, 9 - Iputinga, Recife - PE, 50690-250, Brasil;Rua Motorista José Alves de Araújo;9;Iputinga;Recife;PE;50690-250;Brasil;ChIJmfX9vhEZqwcRpQN6Zh2x95A;google
-8,060290366;-34,92846405;R. Doná Antônia Bezerra, 15 - Cordeiro, Recife - PE, 50640-250, Brasil;Rua Doná Antônia Bezerra;15;Cordeiro;Recife;PE;50640-250;Brasil;ChIJKUaSdTgZqwcRU71xcWfVvlw;google
-8,059439278;-34,92814376;R. Doná Antônia Bezerra, 87 - Cordeiro, Recife - PE, 50640-250, Brasil;Rua Doná Antônia Bezerra;87;Cordeiro;Recife;PE;50640-250;Brasil;ChIJYcBLeTgZqwcRlDMOWV09XHI;google
-8,063250877;-34,91604806;R. Potira, 133 - Prado, Recife - PE, 50751-310, Brasil;Rua Potira;133;Prado;Recife;PE;50751-310;Brasil;ChIJ_bn1ki8ZqwcRb0fXTYl6JxU;google
-8,091782351;-34,91611492;R. Antônio Almeida, 114 - Imbiribeira, Recife - PE, 51170-530, Brasil;Rua Antônio Almeida;114;Imbiribeira;Recife;PE;51170-530;Brasil;ChIJGbGov-ceqwcRpyXKDXJCODs;google
-8,056768618;-34,92600606;Rua Francisco Cortez, 180 - Cordeiro, Recife - PE, 50630-630, Brasil;Rua Francisco Cortez;180;Cordeiro;Recife;PE;50630-630;Brasil;ChIJ-WtPKj8ZqwcRIN9736EqMMo;google
-8,057710912;-34,94420296;R. Antônio Áureliano, 11 - Engenho do Meio, Recife - PE, 50730-150, Brasil;Rua Antônio Áureliano;11;Engenho do Meio;Recife;PE;50730-150;Brasil;ChIJVRKcM1oZqwcRlnPAjqU4MiE;google
-8,115407941;-34,91918031;R. Esperidião Cordeiro de Morais, 47 - Ipsep, Recife - PE, 51190-200, Brasil;Rua Esperidião Cordeiro de Morais;47;Ipsep;Recife;PE;51190-200;Brasil;ChIJqZl6X1oeqwcRzhnaQBmz5YM;google
-8,055743502;-34,91294125;R. Antônio Lucena, 64 A - Madalena, Recife - PE, 50720-300, Brasil;Rua Antônio Lucena;64 A;Madalena;Recife;PE;50720-300;Brasil;ChIJHZIMMSIZqwcR_w3Prce-tpk;google
-8,032274144;-34,93672462;R. Marcílio Ferreira, 95 - Iputinga, Recife - PE, 50690-230, Brasil;Rua Marcílio Ferreira;95;Iputinga;Recife;PE;50690-230;Brasil;ChIJf512nZ0ZqwcR46PkvnenKhM;google
-8,032962456;-34,93721596;R. Iolanda Rodrigues Sobral, 25 - Iputinga, Recife - PE, 50690-220, Brasil;Rua Iolanda Rodrigues Sobral;25;Iputinga;Recife;PE;50690-220;Brasil;ChIJQcUt1ncZqwcRpY3nnmVktHM;google
-8,03309226;-34,93702754;R. Maestro Vicente Fitipaldi, 8 - Iputinga, Recife - PE, 50690-280, Brasil;Rua Maestro Vicente Fitipaldi;8;Iputinga;Recife;PE;50690-280;Brasil;ChIJo2f0kTYZqwcRrHViYalOdEc;google
-8,095914876;-34,93322881;R. Cap. Antônio França, 53 - Areias, Recife - PE, 50870-340, Brasil;Rua Capitão Antônio França;53;Areias;Recife;PE;50870-340;Brasil;ChIJQcBDMZIeqwcR_MoPSK2V2RE;google
-8,134195982;-34,95705197;Rua Cônego Luiz Vieira, 205 - COHAB, Recife - PE, 51320-440, Brasil;Rua Cônego Luiz Vieira;205;COHAB;Recife;PE;51320-440;Brasil;ChIJl2F1bfsdqwcRYKGppSavM-0;google
-8,134175909;-34,95718893;Rua Cônego Luiz Vieira, 221 - Zumbi do Pacheco, Jaboatão dos Guararapes - PE, 51320-440, Brasil;Rua Cônego Luiz Vieira;221;Zumbi do Pacheco;Jaboatão dos Guararapes;PE;51320-440;Brasil;ChIJnzecbvsdqwcRUV8c4Wv0LIA;google
-8,055849272;-34,91296034;R. Edeia, 122 - Madalena, Recife - PE, 50720-750, Brasil;Rua Edeia;122;Madalena;Recife;PE;50720-750;Brasil;ChIJpU2wMyIZqwcRAphMX9isHhM;google
-8,032824785;-34,93692531;R. Edgar D'amorim, 23 - Iputinga, Recife - PE, 50690-000, Brasil;Rua Edgar D'amorim;23;Iputinga;Recife;PE;50690-000;Brasil;ChIJlU2wf50ZqwcRw-zl2rXDUlQ;google
-8,06429962;-34,91535689;R. Joaquim da Silva Caldas, 6 - Bonji, Recife - PE, 50751-080, Brasil;Rua Joaquim da Silva Caldas;6;Bonji;Recife;PE;50751-080;Brasil;ChIJQe96oy8ZqwcRx3GzUa7PGCU;google
-8,064675016;-34,91478611;R. Antônio Paes de Andrade, 150 - Prado, Recife - PE, 50751-050, Brasil;Rua Antônio Paes de Andrade;150;Prado;Recife;PE;50751-050;Brasil;ChIJf-EHqC8ZqwcR56sdf4bsUXk;google
-8,114389471;-34,90609507;R. Antônio Paes Barreto, 117 - Imbiribeira, Recife - PE, 51160-170, Brasil;Rua Antônio Paes Barreto;117;Imbiribeira;Recife;PE;51160-170;Brasil;ChIJ_VfXVasfqwcRbsYP0cU5xX0;google
-8,113333142;-34,90833683;R. Antônio Paes Barreto, 902 - Imbiribeira, Recife - PE, 51160-170, Brasil;Rua Antônio Paes Barreto;902;Imbiribeira;Recife;PE;51160-170;Brasil;ChIJuUgIk1QeqwcRMseNeqlMneU;google
-8,11450083;-34,90504391;R. Alfredo Marcondes, 77 - Imbiribeira, Recife - PE, 51160-420, Brasil;Rua Alfredo Marcondes;77;Imbiribeira;Recife;PE;51160-420;Brasil;ChIJk1P3YKsfqwcRd-ljLYhn2pQ;google
-8,114334845;-34,90551053;R. Guarabira, 446 - Imbiribeira, Recife - PE, 51160-140, Brasil;Rua Guarabira;446;Imbiribeira;Recife;PE;51160-140;Brasil;ChIJ2Z32uFQeqwcRX-AmwxCKIoc;google
-8,114160814;-34,90544516;R. Farias Lemos, 202 - Imbiribeira, Recife - PE, 51160-090, Brasil;Rua Farias Lemos;202;Imbiribeira;Recife;PE;51160-090;Brasil;ChIJi4lXXKsfqwcRBVIEwyjvemY;google
-8,114515962;-34,90501385;R. Alfredo Marcondes, 77 - Imbiribeira, Recife - PE, 51160-420, Brasil;Rua Alfredo Marcondes;77;Imbiribeira;Recife;PE;51160-420;Brasil;ChIJk1P3YKsfqwcRd-ljLYhn2pQ;google
-8,11418207;-34,90544851;R. Farias Lemos, 202 - Imbiribeira, Recife - PE, 51160-090, Brasil;Rua Farias Lemos;202;Imbiribeira;Recife;PE;51160-090;Brasil;ChIJi4lXXKsfqwcRBVIEwyjvemY;google
-8,134099003;-34,90443596;R. Dona Uzinha Nunes, 152 - Boa Viagem, Recife - PE, 51030-400, Brasil;Rua Dona Uzinha Nunes;152;Boa Viagem;Recife;PE;51030-400;Brasil;ChIJ8SEQjswfqwcRVPgXrLO2TYM;google
-8,096354224;-34,92996933;R. Antônio Pinheiro, 111 - Areias, Recife - PE, 50870-170, Brasil;Rua Antônio Pinheiro;111;Areias;Recife;PE;50870-170;Brasil;ChIJsa-V55IeqwcRkg0QVyjgNN0;google
-8,096042133;-34,92964628;R. Francisco de Abreu, 11 - Areias, Recife - PE, 50870-200, Brasil;Rua Francisco de Abreu;11;Areias;Recife;PE;50870-200;Brasil;ChIJ7cOE35IeqwcRegpFnAoNHnw;google
-8,002309748;-34,93703466;R. Córrego José Aprígio, 375 - Córrego do Jenipapo, Recife - PE, 52091-470, Brasil;Rua Córrego José Aprígio;375;Córrego do Jenipapo;Recife;PE;52091-470;Brasil;ChIJ53qy9-QZqwcRDKvO86l3D2k;google
-8,002279457;-34,93704378;R. Córrego José Aprígio, 375 - Córrego do Jenipapo, Recife - PE, 52091-470, Brasil;Rua Córrego José Aprígio;375;Córrego do Jenipapo;Recife;PE;52091-470;Brasil;ChIJ53qy9-QZqwcRDKvO86l3D2k;google
-8,05461397;-34,92241426;R. Antônio Machado, 141 - Cordeiro, Recife - PE, 50630-770, Brasil;Rua Antônio Machado;141;Cordeiro;Recife;PE;50630-770;Brasil;ChIJIxvkzz0ZqwcRluWfA2EvLS0;google
-8,008343706;-34,88669451;R. Belo Horizonte, 186 - Cajueiro, Recife - PE, 52221-385, Brasil;Rua Belo Horizonte;186;Cajueiro;Recife;PE;52221-385;Brasil;ChIJ7b-w-iIYqwcR7JtbiMM4Y1A;google
-8,113831845;-34,95615237;R. Padre Antônio Viêira, 9 - COHAB, Recife - PE, 51340-355, Brasil;Rua Padre Antônio Viêira;9;COHAB;Recife;PE;51340-355;Brasil;ChIJme9RU9cdqwcRe7KLcZH1qi4;google
-8,035954515;-34,92559513;R. Antônio Vitrúvio, 103 - Poço da Panela, Recife - PE, 52061-210, Brasil;Rua Antônio Vitrúvio;103;Poço da Panela;Recife;PE;52061-210;Brasil;ChIJAXsqVAoZqwcRhPPQ4V-19UU;google
-8,031995758;-34,93662121;R. Genésio Teófilo Bezerra Filho, 22 - Iputinga, Recife - PE, 50690-400, Brasil;Rua Genésio Teófilo Bezerra Filho;22;Iputinga;Recife;PE;50690-400;Brasil;ChIJB8xYnp0ZqwcRUojhi40IhOA;google
-8,091714569;-34,96428286;R. Carlos Xavier Paes Barreto, 2957 - Tejipio, Recife - PE, 50930-090, Brasil;Rua Carlos Xavier Paes Barreto;2957;Tejipio;Recife;PE;50930-090;Brasil;ChIJr7DvCzscqwcRBfb4uqOH6XI;google
-8,001233005;-34,92682964;R. Damolândia, 176 - Nova Descoberta, Recife - PE, 52190-200, Brasil;Rua Damolândia;176;Nova Descoberta;Recife;PE;52190-200;Brasil;ChIJOQG-cd4ZqwcRTKQSlRHcOiA;google
-8,083022967;-34,91084235;R. Aprígio Alves, 35 - Afogados, Recife - PE, 50770-470, Brasil;Rua Aprígio Alves;35;Afogados;Recife;PE;50770-470;Brasil;ChIJTQDYldkeqwcRgsH5guowMGw;google
-8,082544319;-34,90989002;R. do Rosário, 255 - Afogados, Recife - PE, 50770-320, Brasil;Rua do Rosário;255;Afogados;Recife;PE;50770-320;Brasil;ChIJxWXxztkeqwcRlHrNn0KmaL0;google
-8,082866297;-34,91052709;R. A B C, 56 - Afogados, Recife - PE, 50770-470, Brasil;Rua A B C;56;Afogados;Recife;PE;50770-470;Brasil;ChIJfU3zwNkeqwcReW41vGM7Nxk;google
-8,083274775;-34,91140797;R. Aprígio Alves, 77 - Afogados, Recife - PE, 50770-470, Brasil;Rua Aprígio Alves;77;Afogados;Recife;PE;50770-470;Brasil;ChIJ1Q0bkNkeqwcRs9xRseg_DZg;google
-8,041441186;-34,87887362;R. Campo do Onze, 103 - Santo Amaro, Recife - PE, 50110-290, Brasil;Rua Campo do Onze;103;Santo Amaro;Recife;PE;50110-290;Brasil;ChIJGSo1fYkYqwcRF0Gv7lpGzn8;google
-8,016383425;-34,90107623;R. Arambore, 191 - Água Fria, Recife - PE, 52111-581, Brasil;Rua Arambore;191;Água Fria;Recife;PE;52111-581;Brasil;ChIJBVyL2DUYqwcRPKH3CqWIAno;google
-8,016960578;-34,90144835;R. Arambore, 118 - Água Fria, Recife - PE, 52111-581, Brasil;Rua Arambore;118;Água Fria;Recife;PE;52111-581;Brasil;ChIJw9Ez4TUYqwcRZV1Qn1laz_8;google
-8,015443987;-34,88847209;R. Doná Aquilina, 87 - Fundão, Recife - PE, 52221-090, Brasil;Rua Doná Aquilina;87;Fundão;Recife;PE;52221-090;Brasil;ChIJJRXplT4YqwcRv02PNJ0iEqE;google
-8,015433012;-34,88850136;R. Doná Aquilina, 87 - Fundão, Recife - PE, 52221-090, Brasil;Rua Doná Aquilina;87;Fundão;Recife;PE;52221-090;Brasil;ChIJJRXplT4YqwcRv02PNJ0iEqE;google
-8,006188854;-34,89373595;R. Vitoriana, 83 - Beberibe, Recife - PE, 52130-386, Brasil;Rua Vitoriana;83;Beberibe;Recife;PE;52130-386;Brasil;ChIJP-tnuSUYqwcRUAcDXLvQPSs;google
-8,073690961;-34,89126279;Vila Zenaide, 101 - São José, Recife - PE, 50090-150, Brasil;Vila Zenaide;101;São José;Recife;PE;50090-150;Brasil;ChIJKRA1uMwYqwcRdEUoPD1fIzo;google
-8,093840061;-34,96208633;R. Araçoiaba, 33 - Tejipio, Jaboatão dos Guararapes - PE, 50930-200, Brasil;Rua Araçoiaba;33;Tejipio;Jaboatão dos Guararapes;PE;50930-200;Brasil;ChIJA-WQzjocqwcRqFvqISJ69Uc;google
-7,999336796;-34,92504222;R. Arantina, 58 - Brejo de Beberibe, Recife - PE, 52191-110, Brasil;Rua Arantina;58;Brejo de Beberibe;Recife;PE;52191-110;Brasil;ChIJPTIjHd8ZqwcRrnb5np3Np2w;google
-8,017399911;-34,90553516;R. Arapixuna, 239 - Água Fria, Recife - PE, 52211-010, Brasil;Rua Arapixuna;239;Água Fria;Recife;PE;52211-010;Brasil;ChIJ_cS0WDUYqwcRHMptMTct57c;google
-8,018401701;-34,90460914;R. Arapixuna, 54 - Bomba do Hemetério, Recife - PE, 52211-010, Brasil;Rua Arapixuna;54;Bomba do Hemetério;Recife;PE;52211-010;Brasil;ChIJFxevkUoYqwcRqREIoKUkACU;google
-8,017283587;-34,90569295;R. Arapixuna, 43 - Alto Santa Teresinha, Recife - PE, 52211-010, Brasil;Rua Arapixuna;43;Alto Santa Teresinha;Recife;PE;52211-010;Brasil;ChIJeSOXWTUYqwcRYosS2KnCfc8;google
-8,046143282;-34,93362587;R. Cap. Araújo Miranda, 50 - Iputinga, Recife - PE, 50721-450, Brasil;Rua Capitão Araújo Miranda;50;Iputinga;Recife;PE;50721-450;Brasil;ChIJr1q6GGwZqwcR5YsFjboQshU;google
-8,01238051;-34,90779704;R. Alto do Tiro, 199c - Linha do Tiro, Recife - PE, 52131-450, Brasil;Rua Alto do Tiro;199c;Linha do Tiro;Recife;PE;52131-450;Brasil;ChIJ_dlposwZqwcR5nxhwjz8Kzo;google
-8,018102065;-34,91109939;R. Sena Madureira, 56 - Alto José Bonifacio, Recife - PE, 52080-160, Brasil;Rua Sena Madureira;56;Alto José Bonifacio;Recife;PE;52080-160;Brasil;ChIJPe_-6bUZqwcRLO2vSmIMI_k;google
-8,060920325;-34,94476373;R. Barcelos, 42 - Engenho do Meio, Recife - PE, 50730-070, Brasil;Rua Barcelos;42;Engenho do Meio;Recife;PE;50730-070;Brasil;ChIJUSpAtFAZqwcRdWnWtn2ELtA;google
-8,034536711;-34,92396314;R. dos Arcos, 194 - Poço da Panela, Recife - PE, 52061-180, Brasil;Rua dos Arcos;194;Poço da Panela;Recife;PE;52061-180;Brasil;ChIJrSI3CQoZqwcRN6guYwZPCWk;google
-8,093868054;-34,96235967;R. José de Souza Barreto, 10 - Tejipio, Jaboatão dos Guararapes - PE, 50930-210, Brasil;Rua José de Souza Barreto;10;Tejipio;Jaboatão dos Guararapes;PE;50930-210;Brasil;ChIJn5ViyDocqwcRdKtLklc87hU;google
-8,09381023;-34,96170999;R. Arealva, 60 - Tejipio, Recife - PE, 50930-190, Brasil;Rua Arealva;60;Tejipio;Recife;PE;50930-190;Brasil;ChIJqfHFzDocqwcR4u0Phv3n-ck;google
-8,093854884;-34,96227788;R. José de Souza Barreto, 10 - Tejipio, Jaboatão dos Guararapes - PE, 50930-210, Brasil;Rua José de Souza Barreto;10;Tejipio;Jaboatão dos Guararapes;PE;50930-210;Brasil;ChIJn5ViyDocqwcRdKtLklc87hU;google
-8,094111118;-34,96267261;R. Nereu Ramos, 559 - Tejipio, Jaboatão dos Guararapes - PE, 54280-010, Brasil;Rua Nereu Ramos;559;Tejipio;Jaboatão dos Guararapes;PE;54280-010;Brasil;ChIJy7HTuDocqwcRbxMUYiEOQVA;google
-8,036227017;-34,9749264;R. Areia Branca, 286 - Várzea, Recife - PE, 50970-060, Brasil;Rua Areia Branca;286;Várzea;Recife;PE;50970-060;Brasil;ChIJ_9KmsrcbqwcR6pokqSh4ps4;google
-8,047516183;-34,95593783;R. Profa. Argemira Rêgo Barros, 158 - Várzea, Recife - PE, 50741-200, Brasil;Rua Professora Argemira Rêgo Barros;158;Várzea;Recife;PE;50741-200;Brasil;ChIJRYi0ft4bqwcRmB1kkzDRCsE;google
-8,046766839;-34,95565505;R. Profa. Argemira Rêgo Barros, 160 - Várzea, Recife - PE, 50741-200, Brasil;Rua Professora Argemira Rêgo Barros;160;Várzea;Recife;PE;50741-200;Brasil;ChIJL0Y_hd4bqwcR1H6ccxyFqH0;google
-8,046915279;-34,95571474;R. Profa. Argemira Rêgo Barros, 171 - Várzea, Recife - PE, 50741-200, Brasil;Rua Professora Argemira Rêgo Barros;171;Várzea;Recife;PE;50741-200;Brasil;ChIJVUvXnN4bqwcRXa5OnjPlxNc;google
-8,129389578;-34,94854826;R. Cap. Peró Miranda, 192 - COHAB, Recife - PE, 51300-070, Brasil;Rua Capitão Peró Miranda;192;COHAB;Recife;PE;51300-070;Brasil;ChIJa_kwhQkeqwcRyCagS6Yy6dA;google
-8,080056462;-34,93690573;R. Maj. Godofredo Luís Pereira de Lima, 135 - Jardim São Paulo, Recife - PE, 50910-450, Brasil;Rua Major Godofredo Luís Pereira de Lima;135;Jardim São Paulo;Recife;PE;50910-450;Brasil;ChIJV1iJiLoeqwcR-JrgVXNyAxo;google
-8,079783996;-34,93749901;R. Prof. Nelson Castro e Silva, 237 - Jardim São Paulo, Recife - PE, 50910-440, Brasil;Rua Professor Nelson Castro e Silva;237;Jardim São Paulo;Recife;PE;50910-440;Brasil;ChIJkWRQhboeqwcRjI4kKDmbp18;google
-8,140815181;-34,90697354;R. Mario Souto Maior, 2242 - Boa Viagem, Recife - PE, 51030-310, Brasil;Rua Mario Souto Maior;2242;Boa Viagem;Recife;PE;51030-310;Brasil;ChIJr_7gyyweqwcRQxIz100cijE;google
-8,087750879;-34,88008838;R. Armando Pina, 97 - Brasília Teimosa, Recife - PE, 51010-290, Brasil;Rua Armando Pina;97;Brasília Teimosa;Recife;PE;51010-290;Brasil;ChIJz4_Bk0YfqwcRmLi9U1gEnBc;google
-8,057950813;-34,92132104;R. Armando Soriano, 191 - Prado, Recife - PE, 50630-470, Brasil;Rua Armando Soriano;191;Prado;Recife;PE;50630-470;Brasil;ChIJ99MNjzsZqwcRAiWG41iYrIs;google
-8,020227103;-34,92921602;R. Aroeira, 197 - Alto do Mandu, Recife - PE, 52071-060, Brasil;Rua Aroeira;197;Alto do Mandu;Recife;PE;52071-060;Brasil;ChIJAUtcD5YZqwcR75VxEBx7Nwg;google
-8,021447163;-34,92887382;R. Aroeira, 142 - Alto do Mandu, Recife - PE, 52071-060, Brasil;Rua Aroeira;142;Alto do Mandu;Recife;PE;52071-060;Brasil;ChIJ_8SrJpYZqwcRrNfLxm6KlXY;google
-7,990202295;-34,91692121;R. Monsenhor Arruda Câmara, 81 - Dois Unidos, Recife - PE, 52160-260, Brasil;Rua Monsenhor Arruda Câmara;81;Dois Unidos;Recife;PE;52160-260;Brasil;ChIJET8LxnoXqwcRXJkZd8zztBI;google
-8,076169835;-34,92130404;R. Aurino Eutíquio da Rocha, 538 - Mangueira, Recife - PE, 50820-040, Brasil;Rua Aurino Eutíquio da Rocha;538;Mangueira;Recife;PE;50820-040;Brasil;ChIJVaXQnc4eqwcRMxuTCdWTp1g;google
-8,076229975;-34,92079534;R. Dr. Arsênio Taváres, 68 - Mangueira, Recife - PE, 50820-130, Brasil;Rua Doutor Arsênio Taváres;68;Mangueira;Recife;PE;50820-130;Brasil;ChIJE1hPgs4eqwcRJRckQZMTg3Y;google
-8,076273691;-34,92053282;R. Dr. Arsênio Taváres, 134 - Mangueira, Recife - PE, 50820-130, Brasil;Rua Doutor Arsênio Taváres;134;Mangueira;Recife;PE;50820-130;Brasil;ChIJlegOgc4eqwcRMxoJxnWo7qg;google
-8,086404882;-34,88126207;R. Guarajuba, 404 - Brasília Teimosa, Recife - PE, 51010-410, Brasil;Rua Guarajuba;404;Brasília Teimosa;Recife;PE;51010-410;Brasil;ChIJU_l-S0YfqwcR7jgng0d6nzA;google
-8,086670442;-34,88210175;R. Artur Bernardes, 38 - Pina, Recife - PE, 51010-130, Brasil;Rua Artur Bernardes;38;Pina;Recife;PE;51010-130;Brasil;ChIJr14fqkcfqwcRvsdedumhm_Q;google
-8,011414851;-34,92202664;Rua Alto Arthur Corrêia, 202 - Vasco da Gama, Recife - PE, 52081-450, Brasil;Rua Alto Arthur Corrêia;202;Vasco da Gama;Recife;PE;52081-450;Brasil;ChIJNYVVp8YZqwcRAxspDTnmWlg;google
-8,011813832;-34,92276232;R. Assunção, 112 - Vasco da Gama, Recife - PE, 52081-092, Brasil;Rua Assunção;112;Vasco da Gama;Recife;PE;52081-092;Brasil;ChIJy39nrsYZqwcRCoEEjqeDyMY;google
-8,133227787;-34,95000287;R. Arqo Asdrúbal Sarmento, 52 - COHAB, Recife - PE, 51320-060, Brasil;Rua Arqo Asdrúbal Sarmento;52;COHAB;Recife;PE;51320-060;Brasil;ChIJUUMvBggeqwcR7iW2TjXR_kU;google
-8,080936198;-34,9667431;R. Industrial Antônio Carlos Menezes, 5a - Curado, Recife - PE, 50940-550, Brasil;Rua Industrial Antônio Carlos Menezes;5a;Curado;Recife;PE;50940-550;Brasil;ChIJ_-farBYcqwcRscFPZg9YUj8;google
-8,121906665;-34,94352622;R. Astolfo Dutra, 107 - COHAB, Recife - PE, 51290-440, Brasil;Rua Astolfo Dutra;107;COHAB;Recife;PE;51290-440;Brasil;ChIJXzgEo3MeqwcR7rmYL4gag7k;google
-8,121230101;-34,94458682;R. Astolfo Dutra, 36 - COHAB, Recife - PE, 51290-440, Brasil;Rua Astolfo Dutra;36;COHAB;Recife;PE;51290-440;Brasil;ChIJs46YjXMeqwcRRUamp3LEGnQ;google
-8,084959086;-34,95257675;R. Piratininga, 251 - Jardim São Paulo, Recife - PE, 50790-340, Brasil;Rua Piratininga;251;Jardim São Paulo;Recife;PE;50790-340;Brasil;ChIJ5dabsB8cqwcRF0j8h79xIIY;google
-8,032158241;-34,90314254;R. Augusto dos Anjos, 94 - Tamarineira, Recife - PE, 52051-030, Brasil;Rua Augusto dos Anjos;94;Tamarineira;Recife;PE;52051-030;Brasil;ChIJIyFSZVQYqwcR91ZaDk73PJE;google
-8,013983935;-34,92148736;R. Augusto Lima, 153 - Vasco da Gama, Recife - PE, 52081-120, Brasil;Rua Augusto Lima;153;Vasco da Gama;Recife;PE;52081-120;Brasil;ChIJdVZIGccZqwcR6aH92PGD6a8;google
-8,039521717;-34,90723367;R. Frei Jaboatão, 100 - Torre, Recife - PE, 50710-030, Brasil;Rua Frei Jaboatão;100;Torre;Recife;PE;50710-030;Brasil;ChIJAfHM5wEZqwcRnsaTtwAm1hc;google
-8,013182171;-34,88998569;R. Auriflama, 402 - Fundão, Recife - PE, 52130-090, Brasil;Rua Auriflama;402;Fundão;Recife;PE;52130-090;Brasil;ChIJu7N3dTwYqwcRC-jqTvGaabY;google
-8,057704297;-34,91883521;R. Austro Costa, 95 - Prado, Recife - PE, 50630-360, Brasil;Rua Austro Costa;95;Prado;Recife;PE;50630-360;Brasil;ChIJy0TfoDwZqwcR_uqClfElI04;google
-8,05848745;-34,91904638;R. Austro Costa, 191 - Prado, Recife - PE, 50630-360, Brasil;Rua Austro Costa;191;Prado;Recife;PE;50630-360;Brasil;ChIJq4aOQjsZqwcRqRh6T0ymwbA;google
-8,113660945;-34,95645503;R. Ten. Aurélio Viêira, 9 - COHAB, Recife - PE, 51340-224, Brasil;Rua Tenente Aurélio Viêira;9;COHAB;Recife;PE;51340-224;Brasil;ChIJrVfOrdAdqwcRPmz-MsQ5Fi8;google
-8,064093108;-34,91690445;R. Aurilância, 25 - Prado, Recife - PE, 52111-622, Brasil;Rua Aurilância;25;Prado;Recife;PE;52111-622;Brasil;ChIJ-xOA3C8ZqwcRPcEx4UgX5Jg;google
-8,073114242;-34,88802912;R. Azul, 84 - São José, Recife - PE, 50090-060, Brasil;Rua Azul;84;São José;Recife;PE;50090-060;Brasil;ChIJGfXsEMsYqwcR0D-Srx93yow;google
-8,095975108;-34,96061408;R. Capy, 94 - Barro, Recife - PE, 50930-250, Brasil;Rua Capy;94;Barro;Recife;PE;50930-250;Brasil;ChIJXcd77i8cqwcRcmJZDO-h7zY;google
-8,096773618;-34,96083104;R. Severino José Tôrres, 152 - Barro, Recife - PE, 50930-261, Brasil;Rua Severino José Tôrres;152;Barro;Recife;PE;50930-261;Brasil;ChIJCyn8xC8cqwcR4phRLql2d_0;google
-8,039289164;-34,95677214;R. Manoel Corrêa, 228 - Várzea, Recife - PE, 50810-080, Brasil;Rua Manoel Corrêa;228;Várzea;Recife;PE;50810-080;Brasil;ChIJ_YElttAbqwcRENuoXfSPhNk;google
-8,068847766;-34,91072692;R. da Bacia, 17 - Afogados, Recife - PE, 50830-300, Brasil;Rua da Bacia;17;Afogados;Recife;PE;50830-300;Brasil;ChIJldWI6isZqwcRMxyPY5LPc30;google
-8,068957147;-34,91034893;R. da Bacia, 231 - Afogados, Recife - PE, 50830-300, Brasil;Rua da Bacia;231;Afogados;Recife;PE;50830-300;Brasil;ChIJrWzDwCsZqwcRhEIhkZQU1R4;google
-8,020461029;-34,92837695;R. Bacuri, 273 - Alto do Mandu, Recife - PE, 52071-110, Brasil;Rua Bacuri;273;Alto do Mandu;Recife;PE;52071-110;Brasil;ChIJqSWa-70ZqwcRFr_5vYDVYFo;google
-8,015282301;-34,88893864;R. Condé Bagnuolo, 70 - Fundão, Recife - PE, 52221-020, Brasil;Rua Condé Bagnuolo;70;Fundão;Recife;PE;52221-020;Brasil;ChIJdbKqvj4YqwcRQP6rPhx3zrE;google
-8,014986953;-34,88946906;R. Condé Bagnuolo, 10 - Fundão, Recife - PE, 52221-020, Brasil;Rua Condé Bagnuolo;10;Fundão;Recife;PE;52221-020;Brasil;ChIJO_vSrz4YqwcRF6aI3lqL7M4;google
-8,015571127;-34,88807515;R. Condé Bagnuolo, 167 - Fundão, Recife - PE, 52221-020, Brasil;Rua Condé Bagnuolo;167;Fundão;Recife;PE;52221-020;Brasil;ChIJIbjMkz4YqwcRzOWmvyxx-qA;google
-8,015561593;-34,88809861;R. Condé Bagnuolo, 167 - Fundão, Recife - PE, 52221-020, Brasil;Rua Condé Bagnuolo;167;Fundão;Recife;PE;52221-020;Brasil;ChIJIbjMkz4YqwcRzOWmvyxx-qA;google
-8,015651244;-34,88787548;R. Condé Bagnuolo, 255 - Fundão, Recife - PE, 52221-020, Brasil;Rua Condé Bagnuolo;255;Fundão;Recife;PE;52221-020;Brasil;ChIJ8Z5qjT4YqwcRFlnzUPPTJjc;google
-7,991609277;-34,93062983;R. Renascença, 164 - Brejo da Guabiraba, Recife - PE, 52291-540, Brasil;Rua Renascença;164;Brejo da Guabiraba;Recife;PE;52291-540;Brasil;ChIJIdl32l0XqwcR_sfHIkJy0fA;google
-7,99150723;-34,93074742;R. Renascença, 260 - Brejo da Guabiraba, Recife - PE, 52291-540, Brasil;Rua Renascença;260;Brejo da Guabiraba;Recife;PE;52291-540;Brasil;ChIJ19uj2l0XqwcRV0Zbtkp2XHo;google
